candidate,case_id,case_index,collision_event_error,disagreement_mse,disagreement_pixel_frechet,disagreement_ssim_error,disagreement_temporal_gradient_mse,energy_drift,exact_miss_mse,exact_miss_pixel_frechet,exact_miss_ssim_error,exact_miss_temporal_gradient_mse,failed_collision_event_error,failed_energy_drift,failed_kinematic_residual,failed_momentum_drift,failed_position_rmse,failed_velocity_rmse,initial_condition_error,kinematic_residual,model_seed,momentum_drift,mse,partial_error,pixel_frechet,position_rmse,post_contact_position_rmse,psnr,ratio_to_random_mse,ratio_to_random_pixel_frechet,ratio_to_random_ssim_error,ratio_to_random_temporal_gradient_mse,ssim,ssim_error,state_failure,temporal_gradient_mse,velocity_rmse
persistence,test-0205,205,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.47760884127987385,,0.0,0.009327729232609272,True,0.0035855729220791582,0.028348460869814775,0.028241956442802668,20.30224069198527,0.4555774408228982,0.07146052158126384,0.4571449267293054,0.011880728131522859,0.5592848532618696,0.4407151467381304,True,0.00024027167819440365,0.6944409808376504
linear-extrapolation,test-0205,205,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,3.0237081367881157e-14,,0.0,0.0072330208495259285,True,0.001315939010587713,0.047865325679511746,0.06539648475127713,21.40680283026621,0.35326938056111556,0.026226684022145286,0.3974481117279508,0.011202754988975811,0.6168361658649729,0.3831638341350271,True,0.00022656058717984706,0.6944409808376504
learned-seed-11,test-0205,205,0.0,False,True,False,True,41.19593119710476,False,False,False,False,False,True,True,True,True,True,0.0,0.9822533387458239,11,5.400485556811368,0.010974994860589504,True,0.003086219870652697,0.061420656374685766,0.08318702432140035,19.595956744587923,0.5360318623049454,0.06150840785115496,0.5354071028333868,0.044140797080245715,0.483835418281747,0.516164581718253,True,0.0008926879963837564,1.3284233516813047
learned-seed-29,test-0205,205,1.0,False,True,False,True,14.613260966693225,False,False,False,False,True,True,True,True,False,True,0.0,1.1581831333736958,29,3.7873135832432,0.0077572474256157875,True,0.0011997752637768503,0.028247464177085586,0.03789978577484633,21.102923560527987,0.3788732329018809,0.023911538823222778,0.3835906672664592,0.01610958631871513,0.6301955740354984,0.3698044259645016,True,0.00032579462276771665,1.2864313586617706
learned-seed-47,test-0205,205,0.0,False,False,False,True,87.64506319863827,False,False,False,False,False,True,True,True,True,True,0.0,2.1289009817579188,47,7.919567591375677,0.012574825435876846,True,0.013142551393803796,0.05969468775790616,0.08021105148460883,19.00498035119879,0.6141694991363856,0.2619312444397836,0.6134931876221177,0.040941962386514964,0.40855574589844296,0.591444254101557,True,0.0008279958856292069,2.291648165019585
analytic-oracle,test-0206,206,0.0,False,False,False,False,7.345090081562268e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.015622851865885872,,0.0,0.0,False,7.68742708379122e-15,0.0,0.0,120.0,0.0,1.0809551460767985e-13,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0206,206,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.6147188858262617,,0.0,0.009135689586400986,True,0.005811409107353909,0.02451265650037707,0.02317518169074496,20.3925866535955,0.3360435732194014,0.08171619076292741,0.3349965934013709,0.01120042933943797,0.6764110697144484,0.3235889302855516,True,0.00030671581043861806,0.9478207437034298
linear-extrapolation,test-0206,206,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,1.8473349153804342e-14,,0.0,0.010955573059618473,True,0.0033243400969712542,0.05992537737296187,0.07771418542904504,19.603649006116353,0.4029854432773862,0.04674467147411728,0.4522397505520836,0.011911789597743246,0.5631604022360349,0.4368395977639651,True,0.0003261959063820541,0.9478207437034298
learned-seed-11,test-0206,206,1.0,False,True,False,True,30.194389243642483,False,False,False,False,True,True,True,True,True,True,0.0,2.525588875381892,11,5.565010355727828,0.012677035294473171,True,0.0038943183462212226,0.0542025538791844,0.07025526509449047,18.969823005391138,0.466307025637621,0.054759328588428975,0.4769855570684248,0.011909627876912458,0.5392572664507642,0.4607427335492358,True,0.0003261367091909051,2.726380086919193
learned-seed-29,test-0206,206,0.0,False,False,False,True,437.9500612223965,False,False,False,False,False,True,True,True,True,True,0.0,3.409622425264139,29,13.669526293560075,0.013784706592559814,True,0.02073314986558407,0.12022894324472885,0.15575290358044935,18.606024734166287,0.5070511662349206,0.2915358389393895,0.5331064946046165,0.11202817010046845,0.485047419241362,0.5149525807586379,True,0.0030678119510412216,4.292936656632077
learned-seed-47,test-0206,206,0.0,True,True,True,True,2.027952637940266,False,False,False,False,False,True,True,True,False,True,0.0,0.657790013144542,47,1.4136954954621488,0.006049418821930885,True,0.0015011613927424926,0.01961604138179344,0.025014399139265144,22.182863467611508,0.22251941658004684,0.021108338523278033,0.2220444866078045,0.013039724300629534,0.7855168102824955,0.21448318971750446,True,0.0003570835979189724,0.9154422997764643
analytic-oracle,test-0207,207,0.0,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,0.0,0.021424281814470845,,0.0,0.0,False,5.421010862427522e-17,0.0,0.0,120.0,0.0,1.3255135305300095e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0207,207,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5005419779363371,,0.0,0.010767681524157524,True,0.005240211280429661,0.03281936821780715,0.03379397111918896,19.678777980631164,0.5520511540125748,0.12813054855114428,0.5518792915178814,0.012177910269983121,0.4751004314786988,0.5248995685213012,True,0.00024095438129734248,0.6955685815479024
linear-extrapolation,test-0207,207,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,1.7328142397806506e-14,,0.0,0.006177250295877457,True,0.0008924321450346968,0.042457158392451906,0.06074742286880111,22.092048011366234,0.3167031033387184,0.021821223261554126,0.3598092930557157,0.010432423372062297,0.6577807039009359,0.3422192960990641,True,0.00020641785522457212,0.6955685815479024
learned-seed-11,test-0207,207,1.0,False,True,False,True,38.60240533310847,False,False,False,False,True,True,True,True,False,True,0.0,2.399768584527698,11,6.181431679308875,0.01060449704527855,True,0.0012594255202670098,0.04575702349157185,0.06382884801766929,19.745099245675043,0.5436848051676569,0.030794728329711727,0.5432799858335534,0.022310207788054686,0.483279342904913,0.5167206570950871,True,0.00044143389095552266,2.5754955462962608
learned-seed-29,test-0207,207,1.0,False,True,False,True,81.18744097792478,False,False,False,False,True,True,True,True,False,True,0.0,2.1002235703207424,29,8.82753834444771,0.005916439928114414,True,0.0009332315999144118,0.021292391637409175,0.028001556880590042,22.27939540684426,0.3033315465946776,0.02281882741424335,0.30304677523865453,0.018528352850005935,0.711768272502054,0.288231727497946,True,0.00036660541081801057,2.0734584560852456
learned-seed-47,test-0207,207,0.0,False,True,False,True,40.8010824075964,False,False,False,False,False,True,True,True,True,True,0.0,1.538748457132299,47,6.287514054242585,0.012026287615299225,True,0.008451868041208531,0.0555303072641039,0.07712698822822296,19.19868413974329,0.6165789674980684,0.2066600811395415,0.6159270449320007,0.03262619853827118,0.4141837805941085,0.5858162194058916,True,0.0006455479888245463,1.772028275698375
analytic-oracle,test-0208,208,0.0,False,False,False,False,1.3707310837243457e-15,False,False,False,False,False,False,False,False,False,False,0.0,0.0107461856386483,,0.0,0.0,False,9.107298248878237e-17,0.0,0.0,120.0,0.0,2.0208156902311705e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0208,208,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.47194928359776267,,0.0,0.010965501889586449,True,0.005803813111057576,0.033110892858678,0.034358950847310867,19.599714859299453,0.5489362892483881,0.12878063589757968,0.5460899477346989,0.011601518082997647,0.4778756265997582,0.5221243734002419,True,0.00022961199283599854,0.6477656178605098
linear-extrapolation,test-0208,208,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,3.228790314033984e-14,,0.0,0.005915292538702488,True,0.0006654660334069816,0.039457503722688476,0.05735888265057832,22.28023772624787,0.2961213055918303,0.014766005953416187,0.33876101870863745,0.009284546072441162,0.6761057672652776,0.3238942327347224,True,0.0001837555319070816,0.6477656178605098
learned-seed-11,test-0208,208,1.0,False,True,False,True,6.910200170433032,False,False,False,False,True,True,True,True,False,True,0.0,0.9251133580260306,11,2.590655676945217,0.01473341416567564,True,0.003444545604023062,0.047863245926576335,0.05948590492272667,18.31696602682069,0.7375590995744784,0.07643091959993713,0.7338291406944435,0.02424807904442386,0.29837551147514246,0.7016244885248575,True,0.0004799070011358708,1.1096292741055604
learned-seed-29,test-0208,208,1.0,False,True,False,True,12.577882575974616,False,False,False,False,True,True,True,True,False,True,0.0,1.0261334923934546,29,3.561535002116878,0.005725543480366468,True,0.0006128246394990085,0.022595873100194265,0.031227484487347253,22.421832829057035,0.2866224112393276,0.013597947635155068,0.2853742697859894,0.01137070113413893,0.727149597946914,0.27285040205308597,True,0.00022504376829601824,1.084224113182252
learned-seed-47,test-0208,208,0.0,False,False,False,True,106.18551334807651,False,False,False,False,False,True,True,True,True,True,0.0,1.915289443104653,47,8.274494015168038,0.013506399467587471,True,0.01576213018218813,0.08253905292148284,0.11576940968130332,18.694604096577898,0.676134378480645,0.3497454361676953,0.672340977082994,0.04793184084597948,0.3571652200759618,0.6428347799240381,True,0.0009486452909186482,2.2492027401882546
analytic-oracle,test-0209,209,0.0,False,False,False,False,4.0147873985408947e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.03425581940667095,,0.0,0.0,False,1.713039432527097e-17,0.0,0.0,120.0,0.0,2.4325528266506786e-16,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0209,209,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5258644821238367,,0.0,0.011816207319498062,True,0.0023266973440175228,0.03231437193713721,0.032367887319050964,19.27521897780389,0.4963728071764374,0.03303960255369617,0.49729474303001164,0.012256382223206175,0.5350350064654956,0.4649649935345044,True,0.0003003836318384856,0.7491303027053092
linear-extrapolation,test-0209,209,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,2.388424256551751e-14,,0.0,0.008143942803144455,True,0.0021106337179495663,0.04842956198772137,0.06772103504956394,20.891652851504862,0.3421090745429537,0.029971452607184715,0.3893103249358315,0.010736187991898656,0.635999223290039,0.364000776709961,True,0.0002631261886563152,0.7491303027053092
learned-seed-11,test-0209,209,0.0,False,False,False,True,110.45175150407543,False,False,False,False,False,True,True,True,True,True,0.0,2.3077287027599116,11,8.888913707218867,0.016525251790881157,True,0.0241811006532068,0.11125979826965557,0.1524902858199829,17.818519145620076,0.6941893789559516,0.3433768285106439,0.6993960514459886,0.08476991282064494,0.34607255536780007,0.6539274446321999,True,0.0020775701850652695,2.4185933702959614
learned-seed-29,test-0209,209,0.0,False,False,False,True,64.40037165879937,False,False,False,False,False,True,True,True,True,True,0.0,2.5680242202071346,29,7.744670054432362,0.012409784831106663,True,0.017796939443312648,0.060007365800060206,0.08348636270659264,19.06235748515224,0.52130768922,0.25272036665668723,0.5211504085385628,0.03426713707524584,0.5127302274297049,0.48726977257029513,True,0.0008398307836614549,2.810358018941325
learned-seed-47,test-0209,209,0.0,False,True,False,True,43.82397681694385,False,False,False,False,False,True,True,True,False,True,0.0,1.6636348056118413,47,5.185600254379296,0.01269523985683918,True,0.007938602062151672,0.03747494900055605,0.049696984689327456,18.96359089393044,0.5332990252396096,0.11272985617998313,0.5329169043480155,0.022422089469704587,0.5017286861412705,0.49827131385872947,True,0.000549528282135725,1.651162008068859
analytic-oracle,test-0210,210,0.0,False,False,False,False,7.999488509377353e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.02270523752491476,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0210,210,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5890389452179562,,0.0,0.009587867185473442,True,0.004186132448850456,0.028913442694299813,0.027487864077331062,20.182779905974474,0.4281405922549131,0.07690800175172423,0.4288897220790501,0.014463440324323161,0.5874215582988644,0.41257844170113556,True,0.00032788843964226544,0.8880123742492695
linear-extrapolation,test-0210,210,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.288829078305908e-14,,0.0,0.009129970334470272,True,0.0021879879362315746,0.061353213753355194,0.08135568781537303,20.39530633593499,0.4076934766255703,0.04019791110017522,0.44847815568619115,0.015385422042343952,0.56857810041924,0.43142189958076005,True,0.0003487899084575474,0.8880123742492695
learned-seed-11,test-0210,210,1.0,False,True,False,True,22.205699620105065,False,False,False,False,True,True,True,True,False,True,0.0,1.5394459794683255,11,4.67720051950504,0.009789824485778809,True,0.002191304752803364,0.040775110296793766,0.05368109225890588,20.092250942582556,0.4371588771863051,0.04025884795246793,0.43686863080601823,0.018518089635917404,0.5797460987119794,0.42025390128802065,True,0.00041980796959251165,1.8088355674291887
learned-seed-29,test-0210,210,0.0,False,True,False,True,17.657694756078225,False,False,False,False,False,True,True,True,False,True,0.0,1.319476390354309,29,4.224961663995063,0.006280513945966959,True,0.0012490962484334267,0.021906045041467245,0.028503515054477173,22.020048156951916,0.2804526709094956,0.022948508590302837,0.2806963111724587,0.014229706201169062,0.7299789650043307,0.2700210349956693,True,0.0003225896507501602,1.415765993861293
learned-seed-47,test-0210,210,1.0,False,True,False,True,35.240060630895144,False,False,False,False,True,True,True,True,False,True,0.0,1.4099454200726032,47,5.626319989121669,0.010960109531879425,True,0.005810820585651246,0.043627289801469536,0.05725005434512392,19.60185105627824,0.4894172703254717,0.10675691828693643,0.4892253193386457,0.023956845757359718,0.5293806088076963,0.47061939119230367,True,0.0005431054159998894,1.6674873805536226
analytic-oracle,test-0211,211,0.0,False,False,False,False,4.0749470650694825e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.01012270362396349,,0.0,0.0,False,1.6523241108679088e-16,0.0,0.0,120.0,0.0,4.686304029279881e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0211,211,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.6392779996084917,,0.0,0.008880097419023514,True,0.003539863986316461,0.03086523065836974,0.02927976545236335,20.51582269771819,0.5030371314217751,0.10039724502636475,0.5004429893556133,0.019783793707142134,0.5224042606255891,0.4775957393744109,True,0.0003553649294190109,0.9743508861116889
linear-extrapolation,test-0211,211,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.4011127016330518e-14,,0.0,0.007929756306111813,True,0.0013647066137199644,0.06999328144858938,0.0917953280426585,21.007401590300802,0.44920248921535566,0.038705663499042406,0.4798143717093348,0.023069169152623362,0.5420910983006104,0.4579089016993896,True,0.0004143782425671816,0.9743508861116889
learned-seed-11,test-0211,211,0.0,False,True,False,True,15.35279598389536,False,False,False,False,False,True,True,True,True,True,0.0,0.8144474581631073,11,3.008261072939638,0.008612524718046188,True,0.002102970300742078,0.05161255008502396,0.06734854209827365,20.648695186523113,0.4878797522180218,0.05964421949061161,0.4866334028754955,0.04528204620955205,0.535583383534113,0.46441661646588706,True,0.000813375401776284,1.1575885125895184
learned-seed-29,test-0211,211,1.0,False,True,False,True,6.668667441946442,False,False,False,False,True,True,True,True,False,True,0.0,0.9730142693065559,29,2.575934548915327,0.007195248268544674,True,0.0015999022762331339,0.036289117167749976,0.04744727661621324,21.429542163488087,0.4075942952069795,0.045376257807114746,0.40778185296640146,0.01895675705635628,0.6108350407271594,0.38916495927284056,True,0.00034050934482365847,1.1568475013256307
learned-seed-47,test-0211,211,0.0,False,True,False,True,44.56418858393833,False,False,False,False,False,True,True,True,False,True,0.0,1.8925696604601312,47,5.568129940657662,0.009224483743309975,True,0.004979642297575198,0.03706487917050323,0.048106984747276406,20.350579301776385,0.5225458260334835,0.14123208400827317,0.5209275396629142,0.044634340121598955,0.5028549130318402,0.49714508696815984,True,0.0008017410291358829,1.9605298660413992
analytic-oracle,test-0212,212,0.0,False,False,False,False,7.879178901639228e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.017280782549384904,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0212,212,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5935190165864126,,0.0,0.00842258334159851,True,0.0008147119665554952,0.02498822730641255,0.023664576950416932,20.74554682974652,0.37238829993949507,0.011217724887250802,0.3723693225407493,0.01256656390363114,0.6413623786872066,0.3586376213127934,True,0.0002869951422326267,0.9149453953350103
linear-extrapolation,test-0212,212,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,1.956344821955983e-14,,0.0,0.009511352516710758,True,0.0018226905541379697,0.06104046805198986,0.07914184419506715,20.217577218871238,0.42052613196831146,0.02509652739894759,0.46398456018147094,0.013962344984803919,0.5531255962388374,0.4468744037611626,True,0.00031887198565527797,0.9149453953350103
learned-seed-11,test-0212,212,0.0,False,True,False,True,1.8708902185999408,False,False,False,False,False,True,True,True,False,True,0.0,0.4516393655310247,11,1.4477768658177577,0.007557618897408247,True,0.001795881215852118,0.029648241359350656,0.03822461063335301,21.216150117211498,0.3341455630241734,0.02472739107390818,0.3332989437294502,0.013271662224689293,0.6789919761660395,0.32100802383396054,True,0.0003030981752090156,0.7853950090498696
learned-seed-29,test-0212,212,0.0,False,True,False,True,19.483698178603213,False,False,False,False,False,True,True,True,False,True,0.0,0.5445136844596024,29,2.085991307243391,0.005823465529829264,True,0.0007863386558885777,0.018967753104530194,0.023863017949256514,22.348184908545807,0.2574733119824252,0.010827054311307692,0.2569362599759863,0.021344454089027895,0.7525386665097543,0.24746133349024568,True,0.0004874645674135536,0.8233871495021251
learned-seed-47,test-0212,212,0.0,False,True,False,True,2.6447851796307136,False,False,False,False,False,True,True,True,False,True,0.0,0.4934312096588572,47,1.6493906696167144,0.005948592443019152,True,0.0019627393295462456,0.018338846253606197,0.023303112129948175,22.255857849515035,0.26300555744556303,0.027024851392970332,0.2624142207323462,0.017498011080774773,0.7472627141248992,0.2527372858751008,True,0.0003996195155195892,0.5654652184354875
analytic-oracle,test-0213,213,0.0,False,False,False,False,3.666155689246125e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.003046096368342262,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0213,213,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5503001901616188,,0.0,0.009596021845936775,True,0.0038669527416760746,0.026876770377965736,0.025889729455335343,20.179087720048535,0.3618589279607257,0.04186875493769683,0.36364575758559187,0.010464685689764636,0.6434011713124753,0.3565988286875247,True,0.0002769912825897336,0.8165208271983528
linear-extrapolation,test-0213,213,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.936888112579217e-14,,0.0,0.009220784530043602,True,0.0037553247679915896,0.05105832961567981,0.0688154491523547,20.352321263895558,0.3477090046862744,0.04066012256316163,0.3978908395127159,0.009919797543917131,0.6098197095497969,0.3901802904502031,True,0.0002625685592647642,0.8165208271983528
learned-seed-11,test-0213,213,1.0,False,True,False,True,24.64919553499896,False,False,False,False,True,True,True,True,True,True,0.0,1.0098276170182663,11,4.272877145898037,0.01302353572100401,True,0.008563032374427362,0.06821240371852359,0.09159138369550258,18.852710944419766,0.4911079559761747,0.09271473637225436,0.49090744945146725,0.028385050410562208,0.5186056269962945,0.48139437300370547,True,0.0007513280143029988,1.571233536012912
learned-seed-29,test-0213,213,1.0,False,True,False,True,22.811531925050218,False,False,False,False,True,True,True,True,False,True,0.0,1.6997683502867438,29,4.715135549226217,0.008374040015041828,True,0.0014957727624302316,0.03267121882397057,0.04376956043648033,20.770649681796417,0.31577889162750666,0.01619521815141935,0.32249441453282746,0.010581864552893724,0.6837550608476236,0.3162449391523764,True,0.00028009290690533817,1.84214156055325
learned-seed-47,test-0213,213,1.0,False,True,False,True,7.108555591786662,False,False,False,False,True,True,True,True,True,True,0.0,0.5763560751786737,47,1.5686586704038976,0.016783012077212334,True,0.002488159844756541,0.05053321589699078,0.06413363388276465,17.751300929042625,0.6328750450670849,0.02694011583414794,0.6330662273989212,0.019509702903779555,0.37920168058347237,0.6207983194165276,True,0.0005164051544852555,1.0726959083546155
analytic-oracle,test-0214,214,0.0,False,False,False,False,3.173892276768303e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.035792624665262104,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0214,214,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5914377263411574,,0.0,0.011624865233898163,True,0.005348706352116513,0.0317695107808591,0.030286051896946598,19.346120731488586,0.43933982578466135,0.05714769510513886,0.43837926264389354,0.014736304964570955,0.5803255178965954,0.41967448210340463,True,0.00040217445348389447,0.8833187458994728
linear-extrapolation,test-0214,214,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,1.9129671236706912e-14,,0.0,0.010581125505268574,True,0.004252702259630847,0.06371083063262377,0.08528688839615838,19.75468134311238,0.39989365403864396,0.045437553701214044,0.4423687921809267,0.015093331619569559,0.5765062137347315,0.42349378626526846,True,0.0004119182121939957,0.8833187458994728
learned-seed-11,test-0214,214,1.0,False,True,False,True,29.154525954184983,False,False,False,False,True,True,True,True,True,True,0.0,2.4464601467158644,11,5.399050433866444,0.012322759255766869,True,0.0077505408915331175,0.05633322727305549,0.0745470240944617,19.09292036052968,0.46571541223790214,0.08280984571044503,0.5493013383162196,0.020878090567535635,0.4741362689324336,0.5258637310675665,True,0.000569792406167835,2.6022145994812798
learned-seed-29,test-0214,214,0.0,False,False,False,True,6493.453504184389,False,False,False,False,False,True,True,True,True,True,0.0,11.920016859401715,29,54.43439985612276,0.01476835086941719,True,0.04050362054314048,0.49867171480438643,0.6667456180123721,18.306679981409154,0.5581419283190067,0.43275670883253775,0.7046879518214236,0.12471352810726155,0.3253796964720898,0.6746203035279101,True,0.003403607290238142,15.430551842896925
learned-seed-47,test-0214,214,0.0,False,True,False,True,15.277392159174068,False,False,False,False,False,True,True,True,False,True,0.0,1.334067316589164,47,4.056415732864379,0.00817843433469534,True,0.0020389090967668014,0.026247778529471966,0.03423872880548339,20.87329828955001,0.30908847917813376,0.02178451156942202,0.3094690451912701,0.01459794784466052,0.7037353900264595,0.29626460997354054,True,0.0003983984934166074,1.4830902625759517
analytic-oracle,test-0215,215,0.0,False,False,False,False,5.119407791589786e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.03895760281294861,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0215,215,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5703492593142417,,0.0,0.010590755380690098,True,0.004131149560008231,0.029536496870689332,0.028826367408265354,19.750730629363403,0.4433105994304504,0.05432395873968941,0.44192235854818507,0.012924186241899364,0.5714679896932003,0.42853201030679966,True,0.00030787469586357474,0.8409307814935119
linear-extrapolation,test-0215,215,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.422351609106633e-14,,0.0,0.008898584172129631,True,0.0032548604408396365,0.05485591277208142,0.07406581981965389,20.50679087191628,0.3724792558821294,0.04280089639051155,0.41541226589064434,0.0125471653346751,0.597174820497772,0.40282517950222796,True,0.0002988934575114399,0.8409307814935119
learned-seed-11,test-0215,215,1.0,False,True,False,True,28.46854371353919,False,False,False,False,True,True,True,True,True,True,0.0,2.2837367968521556,11,5.3057659997676385,0.010772483423352242,True,0.005531628319438435,0.05381385151735073,0.0719886640675802,19.67684165529424,0.4509174192114799,0.07274003136983312,0.52327073332723,0.01793391448160624,0.49258448922090164,0.5074155107790983,True,0.0004272143996786326,2.4800830592482908
learned-seed-29,test-0215,215,0.0,False,False,False,True,3553.8021858988536,False,False,False,False,False,True,True,True,True,True,0.0,8.744737317790324,29,39.835428001439986,0.013558208011090755,True,0.0331932283834566,0.3649495637977244,0.49180760845277177,18.67797707395458,0.5675230051633703,0.4364856665069252,0.6850178367474945,0.12883146963981884,0.33573835991959333,0.6642616400804067,True,0.003068970749154687,11.378563224516457
learned-seed-47,test-0215,215,0.0,False,True,False,True,8.797297122153795,False,False,False,False,False,True,True,True,False,True,0.0,0.9520869706493686,47,3.2202100334302948,0.00696068350225687,True,0.0011872849263941257,0.023228157599545753,0.030636590255657962,21.57348112877379,0.2913621044875906,0.015612607681422492,0.2902738605392008,0.012064789983595432,0.7185215036301082,0.28147849636989175,True,0.0002874025085475296,1.1360054038386984
analytic-oracle,test-0216,216,0.0,False,False,False,False,2.3024531465056667e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.0009775991077853488,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0216,216,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.4910149511944936,,0.0,0.012331469915807247,True,0.007207583998135475,0.03618285715208808,0.03716415949605492,19.089851522546258,0.5759343089048404,0.1285857955016673,0.5763301608683234,0.01391588368868927,0.45358891151645747,0.5464110884835425,True,0.0003026057383976877,0.6835174773940693
linear-extrapolation,test-0216,216,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,2.234073722783673e-14,,0.0,0.006994427181780338,True,0.0011884838153091264,0.04667397240309634,0.06683380659491034,21.552478468588454,0.326670754794619,0.021202963000072437,0.3690249019335357,0.011861298599205358,0.6501323164499365,0.3498676835500635,True,0.00025792806991375983,0.6835174773940693
learned-seed-11,test-0216,216,1.0,False,True,False,True,350.82241811492725,False,False,False,False,True,True,True,True,True,True,0.0,5.326249994303592,11,18.439789789175716,0.018660342320799828,True,0.009816106191011795,0.1466195643942061,0.19493656312060165,17.290803934581817,0.8715207053038545,0.175122735111601,0.8721153855707804,0.06993965773105273,0.17315880814738405,0.826841191852616,True,0.001520862220786512,5.613255618217675
learned-seed-29,test-0216,216,1.0,False,True,False,True,13.238268869259219,False,False,False,False,True,True,True,True,False,True,0.0,1.3519861759835168,29,3.689983175020969,0.009058401919901371,True,0.001203090147516771,0.027874706127051632,0.03486031771773834,20.42948413646122,0.42306752440219175,0.021463545026833064,0.42325380338337254,0.017102214227314446,0.5987186041711476,0.40128139582885236,True,0.00037189360591582954,1.4008967566391464
learned-seed-47,test-0216,216,0.0,False,False,False,True,746.3344715943754,False,False,False,False,False,True,True,True,True,True,0.0,2.547785572800836,47,13.829579182628212,0.014917083084583282,True,0.021524954912885624,0.16526025765414804,0.23333145235768127,18.263160913484626,0.6966939055807732,0.38401265269012763,0.7246476177735697,0.14328786079338246,0.3129710702662188,0.6870289297337813,True,0.0031158444471657276,4.153636038500134
analytic-oracle,test-0217,217,0.0,False,False,False,False,8.073691873568107e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.001785319639523542,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0217,217,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5244257733380532,,0.0,0.010161296464502811,True,0.004117898914687649,0.02809982783898078,0.027702469332719044,19.93050877538434,0.40694087505232873,0.04736155645004149,0.4073026007536675,0.010050138228376936,0.6096275171270209,0.3903724828729791,True,0.00025558442575857043,0.7606803300346471
