case_id,candidate,family,severity,expected_violation,physics_failed,position_rmse,velocity_rmse,initial_condition_error,energy_drift,momentum_drift,collision_event_error,kinematic_residual,mse,psnr,ssim,ssim_error,pixel_frechet,temporal_gradient_mse,ratio_to_random_mse,low_sensitivity_mse,exact_miss_mse,ratio_to_random_ssim_error,low_sensitivity_ssim_error,exact_miss_ssim_error,ratio_to_random_pixel_frechet,low_sensitivity_pixel_frechet,exact_miss_pixel_frechet,ratio_to_random_temporal_gradient_mse,low_sensitivity_temporal_gradient_mse,exact_miss_temporal_gradient_mse
case-010,inelastic-0.95,inelastic,0.05,energy,1.0,0.001276971282610857,0.02206270342842859,0.0,0.09691000152916804,0.0,0.0,0.0034093773536060996,8.048929157666862e-05,40.94261895017364,0.9964336716454835,0.0035663283545165347,6.3736567202997245e-06,3.6523597373161465e-05,0.0036814004416587396,1.0,0.0,0.0036809523218409423,1.0,0.0,0.00012246064014686235,1.0,0.0,0.0016632733021635197,1.0,0.0
case-010,inelastic-0.80,inelastic,0.2,energy,1.0,0.005107885130441868,0.08825081371371445,0.0,0.3578215441076982,0.0,0.0,0.0034093773536060996,0.0009025110630318522,30.445474657832587,0.9600002943323034,0.03999970566769662,8.874106692504519e-05,0.00016498529294040054,0.04127884046392143,1.0,0.0,0.041285320591413176,1.0,0.0,0.0017050318741429718,1.0,0.0,0.007513379095539031,1.0,0.0
case-010,inelastic-0.50,inelastic,0.5,energy,1.0,0.0127697128261057,0.22062703428428604,0.0,0.7454615502243711,0.0,0.0,0.0034093773536060996,0.003034218680113554,25.17953122249297,0.8654229928616285,0.1345770071383715,0.0003612917228429822,0.00018254044698551297,0.13877838617102609,1.0,0.0,0.13890239418505482,1.0,0.0,0.006941700439905991,1.0,0.0,0.008312835368706134,1.0,0.0
case-010,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0007307612434641193,0.012625631297347704,0.0,0.005251877989363885,0.028526360886033948,0.0,0.0034093773536060996,2.731193308136426e-05,45.636475603194796,0.9987896841668,0.0012103158331999708,2.2738650890426204e-06,6.21231038167025e-06,0.001249186823970427,1.0,0.0,0.0012492161218795681,1.0,0.0,4.3689044865702585e-05,1.0,0.0,0.0002829066889828928,1.0,0.0
case-010,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0021922837303929407,0.03787689389204308,0.0,0.020638153560492745,0.08557908265810178,0.0,0.0034093773536060996,0.0002168041974073276,36.639323139547095,0.9903845140366277,0.00961548596337225,2.0888002750039502e-05,3.57176068064291e-05,0.009916139805113673,1.0,0.0,0.009924533543771867,1.0,0.0,0.00040133290831498834,1.0,0.0,0.001626568741609288,1.0,0.0
case-010,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.004384567460786622,0.07575378778408619,0.0,0.05592386589818977,0.17115816531620365,0.0,0.0034093773536060996,0.0007180761313065886,31.43829508886421,0.9681974879884736,0.031802512011526396,7.964974584138973e-05,9.107099322136492e-05,0.03284319858149865,1.0,0.0,0.03282466413417845,1.0,0.0,0.0015303552248437987,1.0,0.0,0.004147344799554706,1.0,0.0
case-010,collision-dropout,collision-dropout,1.0,collision,1.0,0.05110837879409265,0.8825081371371442,0.0,0.0,0.0,1.0,3.400437621750088e-14,0.007558275014162064,21.215773099633157,0.6259994838095609,0.37400051619043906,0.001220523058404815,0.0002896734222304076,0.3456986194096416,0.0,0.0,0.38602112076904804,0.0,0.0,0.023450593843596775,1.0,0.0,0.013191637850444101,1.0,0.0
case-010,time-reverse,time-reverse,1.0,initial-condition,1.0,0.005826446115878599,1.2230913550798395,0.8737535819294007,1.4455161785780155e-16,0.0,0.0,1.236265963440081,0.001310858759097755,28.824440996516007,0.941888691690585,0.05811130830941502,0.0,0.00020935082284267992,0.05995575212757311,1.0,0.0,0.05997904118274994,1.0,0.0,0.0,1.0,1.0,0.009533771574102026,1.0,0.0
case-010,random,random,1.0,state,1.0,0.27095571235821736,0.8379605719402929,0.3936554131505969,2.0875277194437314,2.682764938410346,0.0,380.521323857134,0.021863769739866257,16.602749551002507,0.031139758764134457,0.9688602412358656,0.05204657359830916,0.021958867087960243,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-011,correct,correct,0.0,none,0.0,0.0,0.0,0.0,1.571977059353811e-16,0.0,0.0,0.013723894218391782,0.0,120.0,1.0,0.0,6.080205783298709e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8181462078050605e-15,0.0,0.0,0.0,0.0,0.0
case-011,inelastic-0.95,inelastic,0.05,energy,1.0,0.0016394703561834556,0.023039771165469815,0.0,0.09739405197124543,0.0,0.0,0.013723894218391782,0.00014445038686972111,38.402812906826426,0.9949149161256118,0.005085083874388219,2.4829237762492504e-05,6.0677492001559585e-05,0.005294477296980448,1.0,0.0,0.005279091627218835,1.0,0.0,0.0002784270456076299,1.0,0.0,0.002214500381858108,1.0,0.0
case-011,inelastic-0.80,inelastic,0.2,energy,1.0,0.006557881424730232,0.09215908466187893,0.0,0.3596088072784429,0.0,0.0,0.013723894218391782,0.0015222899382933974,28.175026231181377,0.9464082497517627,0.05359175024823726,0.0003244588420527146,0.0002390137960901484,0.055795831997218374,1.0,0.0,0.05563639991238287,1.0,0.0,0.0036383765654891083,1.0,0.0,0.008723105145766163,1.0,0.0
case-011,inelastic-0.50,inelastic,0.5,energy,1.0,0.0163947035618245,0.23039771165469736,0.0,0.7491850151634226,0.0,0.0,0.013723894218391782,0.004889650270342827,23.107222024493673,0.827823580174431,0.17217641982556897,0.0014230899128089766,0.0002462536795064807,0.17921822784630376,1.0,0.0,0.17874534988177146,1.0,0.0,0.015958070233471695,1.0,0.0,0.008987333676992601,1.0,0.0
case-011,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0009759501842486111,0.013715203101540431,0.0,0.00107630182720103,0.029748015267284576,0.0,0.013723894218391782,5.137765037943609e-05,42.89225760921724,0.9981913150443288,0.0018086849556712137,9.675006630260365e-06,1.1457966138550546e-05,0.0018831227067010515,1.0,0.0,0.001877690484881001,1.0,0.0,0.00010849239666820954,1.0,0.0,0.0004181726955439305,1.0,0.0
case-011,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0029278505527467378,0.04114560930462134,0.0,0.0020807609924525473,0.08924404580185383,0.0,0.013723894218391782,0.00041780719766393304,33.79024082596966,0.9852920000233393,0.014707999976660724,8.094266912421835e-05,5.857868745806627e-05,0.015313705767654109,1.0,0.0,0.015269144314608935,1.0,0.0,0.000907664924853081,1.0,0.0,0.002137901905063912,1.0,0.0
case-011,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.005855701105495099,0.08229121860924273,0.0,0.020090521407072164,0.17848809160370774,0.0,0.013723894218391782,0.0012830612249672413,28.91752619516719,0.9548276981676268,0.045172301832373196,0.00031267682426312175,0.00014069258759263903,0.047027485861645145,1.0,0.0,0.04689572999701471,1.0,0.0,0.003506256826823254,1.0,0.0,0.00513475060802606,1.0,0.0
case-011,collision-dropout,collision-dropout,1.0,collision,1.0,0.06571061828225143,0.9215908466187894,0.0,0.0,0.0,1.0,3.0792548537136876e-14,0.01160302385687828,19.354288148058803,0.5463757320689209,0.45362426793107913,0.00478943642447811,0.00038315585698001087,0.4252805943813058,0.0,0.0,0.4709310866630179,0.0,0.0,0.053707191761135455,1.0,0.0,0.013983748563167309,1.0,0.0
case-011,time-reverse,time-reverse,1.0,initial-condition,1.0,0.022965438414174005,1.0598617869635556,0.8401196023314028,1.5719770593538113e-16,0.0,0.0,1.1856743231231786,0.010065332986414433,19.971718529889174,0.6455876616326196,0.3544123383673804,0.0,0.0007517127669416368,0.36892027870567173,0.0,0.0,0.36793399170498076,0.0,0.0,0.0,1.0,1.0,0.027434690435080653,1.0,0.0
case-011,random,random,1.0,state,1.0,0.270684548367856,0.865470136134617,0.4071158124107529,3.276296792680447,2.879799194458236,1.0,373.1260526920171,0.02728321962058544,15.641043810482513,0.036750215099567114,0.9632497849004329,0.08917681724598989,0.027400081977248192,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-012,correct,correct,0.0,none,0.0,0.0,0.0,0.0,5.626536057662458e-16,0.0,0.0,0.034734561140846894,0.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case-012,inelastic-0.95,inelastic,0.05,energy,1.0,0.0013980554421986538,0.019971201689948953,0.0,0.09735566515757352,0.0,0.0,0.034734561140846894,9.26834691199474e-05,40.32997719039877,0.9956498153996082,0.0043501846003918265,5.243403151033218e-06,4.05518185289111e-05,0.004565078470078032,1.0,0.0,0.004565918261630469,1.0,0.0,9.313516287435218e-05,1.0,0.0,0.0019529471694517866,1.0,0.0
case-012,inelastic-0.80,inelastic,0.2,energy,1.0,0.005592221768790433,0.0798848067597959,0.0,0.3594670713510424,0.0,0.0,0.034734561140846894,0.001017024740576744,29.926684821163235,0.9522835353982527,0.04771646460174728,7.033190801218527e-05,0.00017673842376098037,0.05009305101360696,1.0,0.0,0.05008281190778386,1.0,0.0,0.0012492599785481064,1.0,0.0,0.008511598664096835,1.0,0.0
case-012,inelastic-0.50,inelastic,0.5,energy,1.0,0.013980554421973697,0.1997120168994897,0.0,0.748889731981339,0.0,0.0,0.034734561140846894,0.003343373304232955,24.75815129564436,0.8430677563515682,0.15693224364843184,0.00034492806013666885,0.00019073775911238045,0.1646761999039444,1.0,0.0,0.1647148024588376,1.0,0.0,0.006126732989133737,1.0,0.0,0.009185796846583555,1.0,0.0
case-012,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0009092240261041326,0.012988252009623408,0.0,0.0035562113918924223,0.03249337476873508,0.0,0.034734561140846894,4.048113260068931e-05,43.92747345097397,0.9980993448139812,0.0019006551860187848,4.854682743580304e-06,8.867296855896711e-06,0.0019938781816703495,1.0,0.0,0.0019949121750199215,1.0,0.0,8.623057487722713e-05,1.0,0.0,0.0004270428040869717,1.0,0.0
case-012,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0027276720783129624,0.03896475602887027,0.0,0.01700355059884521,0.09748012430620537,0.0,0.034734561140846894,0.00031484701321460307,35.0190042226209,0.9852165545773488,0.014783445422651198,3.9222591482840786e-05,4.5786306145600975e-05,0.015507634047817716,1.0,0.0,0.015516583691418673,1.0,0.0,0.0006966854046667626,1.0,0.0,0.002205036425751273,1.0,0.0
case-012,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.00545534415662762,0.07792951205774051,0.0,0.0530118504671963,0.19496024861241062,0.0,0.034734561140846894,0.0009745395509526134,30.112005306747164,0.954233036910879,0.04576696308912098,0.00016210309584257284,0.00011277712474111468,0.048000463993592625,1.0,0.0,0.04803663102691391,1.0,0.0,0.002879331952714673,1.0,0.0,0.005431267315053875,1.0,0.0
case-012,collision-dropout,collision-dropout,1.0,collision,1.0,0.05625338423939701,0.798848067597959,0.0,0.0,0.0,1.0,2.781175156312089e-14,0.007843200117349625,21.055067039301207,0.5946320496782412,0.40536795032175876,0.0021916378123098736,0.0003116447478532791,0.3863129459028884,0.0,0.0,0.4254708930943115,0.0,0.0,0.038928638277765694,1.0,0.0,0.015008592716024864,1.0,0.0
case-012,time-reverse,time-reverse,1.0,initial-condition,1.0,0.009885119051554687,1.0430759717307057,0.7688561214683626,5.626536057662455e-16,0.0,0.0,1.0862168428514813,0.0030682857614010572,25.131041953031517,0.8560344198192172,0.14396558018078276,0.0,0.0006051643285900354,0.1511268989218743,1.0,0.0,0.15110509828351987,1.0,0.0,0.0,1.0,1.0,0.0291442900823426,1.0,0.0
case-012,random,random,1.0,state,1.0,0.2660350811157706,0.8322129297732905,0.5073921981077456,1.6808985285850715,2.1054547449407597,0.0,373.56791645559497,0.02030271105468273,16.924459661520324,0.047248691035832256,0.9527513089641677,0.0562988562988508,0.020764421671628952,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-013,correct,correct,0.0,none,0.0,0.0,0.0,0.0,1.521875251245332e-16,0.0,0.0,0.030298717264214407,0.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case-013,inelastic-0.95,inelastic,0.05,energy,1.0,0.0013244924421204624,0.02139015791667886,0.0,0.09693518132352591,0.0,0.0,0.030298717264214407,7.944810204207897e-05,40.999164733149726,0.9959173896915233,0.004082610308476675,6.1759095065236705e-06,3.681222733575851e-05,0.004257105535026918,1.0,0.0,0.00425367275393944,1.0,0.0,0.00017973659023975277,1.0,0.0,0.0019404622590796178,1.0,0.0
case-013,inelastic-0.80,inelastic,0.2,energy,1.0,0.00529796976847804,0.08556063166671558,0.0,0.35791451565609506,0.0,0.0,0.030298717264214407,0.00087927927961573,30.558731609537855,0.9548179876766003,0.04518201232339969,7.951275473200292e-05,0.0001711723889457062,0.04711484090713787,1.0,0.0,0.04707515052052863,1.0,0.0,0.0023140480606142115,1.0,0.0,0.009022913976818623,1.0,0.0
case-013,inelastic-0.50,inelastic,0.5,energy,1.0,0.01324492442119587,0.21390157916678898,0.0,0.745655240950198,0.0,0.0,0.030298717264214407,0.0029035552870482206,25.37069900083089,0.8508710889856177,0.1491289110143823,0.00034580154637131816,0.0001858629402704537,0.15558258745064668,1.0,0.0,0.15537745159988775,1.0,0.0,0.01006381178007247,1.0,0.0,0.009797288755903346,1.0,0.0
case-013,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0007776165507505426,0.012558275374183825,0.0,0.003598864891867908,0.029270114482208773,0.0,0.030298717264214407,2.8371241569402628e-05,45.471216583901885,0.9985425748050151,0.0014574251949849293,1.7137778573783104e-06,6.891671091580065e-06,0.001520229765296596,1.0,0.0,0.0015184916938901834,1.0,0.0,4.9875826093014056e-05,1.0,0.0,0.000363276786629287,1.0,0.0
case-013,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.002332849652249972,0.037674826122551464,0.0,0.005656157064794038,0.08781034344662629,0.0,0.030298717264214407,0.00022601721866521984,36.45858473744474,0.988390167965509,0.011609832034490952,9.844398118504481e-06,3.811651549767703e-05,0.012110788399721458,1.0,0.0,0.012096287049584716,1.0,0.0,0.00028650007726207795,1.0,0.0,0.002009214468232383,1.0,0.0
case-013,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.0046656993044990975,0.07534965224510293,0.0,0.004108998702841285,0.1756206868932526,0.0,0.030298717264214407,0.0007256183307617903,31.392917545475505,0.9627248280615953,0.03727517193840468,2.897038335607097e-05,9.287849388783798e-05,0.038881153014416026,1.0,0.0,0.038837011444269195,1.0,0.0,0.0008431208256627528,1.0,0.0,0.0048958518707842005,1.0,0.0
case-013,collision-dropout,collision-dropout,1.0,collision,1.0,0.05325134973320026,0.855606316667156,0.0,0.0,0.0,1.0,2.0259944052630333e-14,0.006717783398926258,21.727740031986723,0.6212166234157063,0.37878337658429373,0.0007403508133939593,0.000305717287119478,0.35996219111104855,0.0,0.0,0.3946544996656759,0.0,0.0,0.02154632133778784,1.0,0.0,0.016115103609264696,1.0,0.0
case-013,time-reverse,time-reverse,1.0,initial-condition,1.0,0.005774023786896246,1.198753904923916,0.851664425759684,1.5218752512453322e-16,0.0,0.0,1.2054574177547155,0.0011848615249618888,29.263324027838536,0.9391299691826985,0.06087003081730147,0.0,0.0001756916317390278,0.06348900007056354,1.0,0.0,0.0634205011145478,1.0,0.0,0.0,1.0,1.0,0.009261134283350844,1.0,0.0
case-013,random,random,1.0,state,1.0,0.27689608122119735,0.8576770231753186,0.407445887227273,1.264867434716716,1.8287943045185948,1.0,372.27728110869293,0.01866246946156025,17.290308899266222,0.040215234071389216,0.9597847659286107,0.03436089167089212,0.018970854580402374,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-014,correct,correct,0.0,none,0.0,0.0,0.0,0.0,9.277882388814435e-16,0.0,0.0,0.04214638253767449,0.0,120.0,1.0,0.0,1.6566609195578508e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.739093793569321e-15,0.0,0.0,0.0,0.0,0.0
case-014,inelastic-0.95,inelastic,0.05,energy,1.0,0.0013820629043692465,0.023411347918741932,0.0,0.09711959901373635,0.0,0.0,0.04214638253767449,8.090273331617936e-05,40.92036805407738,0.9952295527758516,0.004770447224148433,5.482232155526153e-06,3.48294124705717e-05,0.00504449458845122,1.0,0.0,0.005048761270561438,1.0,0.0,0.0001899184327175626,1.0,0.0,0.0021460430989287743,1.0,0.0
case-014,inelastic-0.80,inelastic,0.2,energy,1.0,0.005528251617476004,0.09364539167496737,0.0,0.35859544251225367,0.0,0.0,0.04214638253767449,0.0008870845194905996,30.52034999559847,0.9477800105528834,0.05221998944711659,6.679832413854074e-05,0.00016302127914968878,0.05531201326141434,1.0,0.0,0.05526657101144064,1.0,0.0,0.0023140634450811277,1.0,0.0,0.010044691146981855,1.0,0.0
case-014,inelastic-0.50,inelastic,0.5,energy,1.0,0.013820629043689726,0.2341134791874184,0.0,0.7470738385671939,0.0,0.0,0.04214638253767449,0.002885187743231654,25.398259214348915,0.8302217753043982,0.16977822469560178,0.00027568865239602095,0.0001753753749653697,0.17989891516418294,1.0,0.0,0.17968330539089952,1.0,0.0,0.009550554463165406,1.0,0.0,0.010805898993687507,1.0,0.0
case-014,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0007565140161496239,0.01281491079857797,0.0,0.0026662506810344,0.027315572373468846,0.0,0.04214638253767449,2.5223034754162654e-05,45.98202661708369,0.9985142505589177,0.0014857494410822625,1.4621230095771681e-06,5.919317118241452e-06,0.00157272142863738,1.0,0.0,0.0015724299805524964,1.0,0.0,5.065165110515664e-05,1.0,0.0,0.00036472362727066457,1.0,0.0
case-014,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.002269542048452293,0.03844473239573388,0.0,0.003521909078560422,0.08194671712040646,0.0,0.04214638253767449,0.00020115735242143273,36.96464089079789,0.9881497010654895,0.011850298934510506,1.096398193226088e-05,3.366395685588941e-05,0.012542680996343541,1.0,0.0,0.01254166066491013,1.0,0.0,0.0003798201546097817,1.0,0.0,0.002074232585871456,1.0,0.0
case-014,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.00453908409690414,0.07688946479146778,0.0,0.006386710736503914,0.16389343424081299,0.0,0.04214638253767449,0.0006555690197274089,31.833815781023635,0.9613881079479357,0.03861189205206428,3.339580771548074e-05,8.275779691757634e-05,0.040876423290260214,1.0,0.0,0.04086455965569561,1.0,0.0,0.0011569155192138103,1.0,0.0,0.005099190206196393,1.0,0.0
case-014,collision-dropout,collision-dropout,1.0,collision,1.0,0.05565151543308578,0.9364539167496737,0.0,0.0,0.0,1.0,2.529741219319609e-14,0.00626412546262145,22.031395524861097,0.600244587220177,0.39975541277982296,0.0006999877002653821,0.0002989848726429045,0.3905844178846056,0.0,0.0,0.4230776593698404,0.0,0.0,0.02424935011589517,1.0,0.0,0.01842220058008552,1.0,0.0
case-014,time-reverse,time-reverse,1.0,initial-condition,1.0,0.007779249015978808,1.258416112298867,0.9134699256317226,9.277882388814445e-16,0.0,0.0,1.291706750008239,0.001894744229502976,27.224494069161985,0.8883499062182011,0.11165009378179891,1.0321604682062002e-16,0.0004386509826872498,0.1181422013873476,1.0,0.0,0.11816390431627158,1.0,0.0,3.5756657666740795e-15,1.0,1.0,0.027027843637318926,1.0,0.0
case-014,random,random,1.0,state,1.0,0.26955851078319576,0.8553001527334257,0.7815161237640653,1.945751682892704,2.36562492701085,0.0,376.29317627147066,0.016037827357649803,17.94854465883113,0.0551252141858663,0.9448747858141338,0.02886624577235776,0.016229595988988876,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-015,correct,correct,0.0,none,0.0,0.0,0.0,0.0,6.962808179717088e-16,7.771276216966739e-18,0.0,0.01391717915548357,0.0,120.0,1.0,0.0,2.4216739724636227e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.457377780121039e-14,0.0,0.0,0.0,0.0,0.0
case-015,inelastic-0.95,inelastic,0.05,energy,1.0,0.0015916329333351016,0.023920135301342568,0.0,0.09748088050256035,7.771276216966739e-18,0.0,0.01391717915548357,0.0001364056661259383,38.651675892387814,0.9951895304832131,0.004810469516786875,3.17237675868335e-05,6.106071668909863e-05,0.005072090637357346,1.0,0.0,0.005031614017857646,1.0,0.0,0.00045291418417013916,1.0,0.0,0.0022443922005684217,1.0,0.0
case-015,inelastic-0.80,inelastic,0.2,energy,1.0,0.006366531733338042,0.0956805412053704,0.0,0.35992940493252856,0.0,0.0,0.01391717915548357,0.0014394872123375535,28.417921888170937,0.9492202610418999,0.05077973895810006,0.0004023720176937048,0.000244701630435884,0.05352570622361094,1.0,0.0,0.053114159745344516,1.0,0.0,0.005744588615706328,1.0,0.0,0.008994431454400632,1.0,0.0
case-015,inelastic-0.50,inelastic,0.5,energy,1.0,0.01591632933334378,0.23920135301342615,0.0,0.7498529269427672,0.0,0.0,0.01391717915548357,0.004635666962713003,23.338877723312613,0.8365900872286046,0.16340991277139538,0.00184254636589095,0.00025196405476890504,0.17237204045303475,1.0,0.0,0.1709221116334279,1.0,0.0,0.026305683327774353,1.0,0.0,0.009261374415670539,1.0,0.0
case-015,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.000891369163226475,0.013396098146272089,0.0,0.0015681085495544095,0.02799897333993969,0.0,0.01391717915548357,4.554187398753129e-05,43.41589102712991,0.9983921468218891,0.0016078531781108518,4.77849526482263e-06,1.0216744158242363e-05,0.0016934231489078957,1.0,0.0,0.001681768601049833,1.0,0.0,6.822166624768286e-05,1.0,0.0,0.00037553409372373094,1.0,0.0
case-015,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0026741074896752216,0.04018829443881626,0.0,0.009407980697208997,0.08399692001981905,0.0,0.01391717915548357,0.00035968213342130184,34.44081134461867,0.9873315802840454,0.01266841971595456,2.5722782541670944e-05,5.6989887525560334e-05,0.013374373903695136,1.0,0.0,0.013250805977350344,1.0,0.0,0.0003672392643010678,1.0,0.0,0.002094761837220214,1.0,0.0
case-015,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.005348214979350299,0.08037658887763252,0.0,0.03292692654005042,0.16799384003963813,0.0,0.01391717915548357,0.0011068215826526284,29.559223808506072,0.9609483721367403,0.039051627863259664,0.00012167816914033028,0.00013756201951764524,0.04115591049872028,1.0,0.0,0.04084688978721223,1.0,0.0,0.0017371760323443243,1.0,0.0,0.005056329837592046,1.0,0.0
case-015,collision-dropout,collision-dropout,1.0,collision,1.0,0.06379457021747201,0.9568054120537046,0.0,0.0,0.0,1.0,2.1980993629193286e-14,0.011033562943339348,19.572842231202866,0.5675003972256726,0.4324996027743274,0.00356440053793177,0.0003997293533757329,0.41027057666311084,0.0,0.0,0.45238225841429514,0.0,0.0,0.05088826720452312,1.0,0.0,0.014692743415095298,1.0,0.0
case-015,time-reverse,time-reverse,1.0,initial-condition,1.0,0.01761775281740675,1.165088329506515,0.8928990998154109,6.962808179717093e-16,7.771276216966742e-18,0.0,1.25966942763604,0.007451674435287714,21.27746127748782,0.7372327560221376,0.26276724397786244,5.7592819402429996e-15,0.0008097800309769809,0.27708209790172983,0.0,0.0,0.2748470484261484,0.0,0.0,8.222417070201898e-14,1.0,1.0,0.029764864945079638,1.0,0.0
case-015,random,random,1.0,state,1.0,0.26872805957794244,0.8566271003564447,0.7803172575122296,0.9065645632121673,2.049957605288468,0.0,374.2134619933753,0.026893381029367447,15.703545949469294,0.04395100663244631,0.9560489933675537,0.07004366101927231,0.027205903083086014,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
case-016,correct,correct,0.0,none,0.0,0.0,0.0,0.0,3.712585622489767e-16,0.0,0.0,0.022232309124233636,0.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case-016,inelastic-0.95,inelastic,0.05,energy,1.0,0.0013177745848261795,0.02015415536555179,0.0,0.0966537132896161,0.0,0.0,0.022232309124233636,9.285724081564695e-05,40.32184225218005,0.9965215823737573,0.0034784176262426802,1.285810433359659e-05,3.6182900657877326e-05,0.0035683681811414375,1.0,0.0,0.0035688375328096836,1.0,0.0,0.00015600761271573457,1.0,0.0,0.0014099214650489765,1.0,0.0
case-016,inelastic-0.80,inelastic,0.2,energy,1.0,0.005271098339302237,0.08061662146220701,0.0,0.3568752490693493,0.0,0.0,0.022232309124233636,0.0010487991385161877,29.79307678047396,0.9607018083969293,0.03929819160307069,0.00017584528560497196,0.00016643758863210678,0.040303819512792195,1.0,0.0,0.04031973047355994,1.0,0.0,0.0021335340344741742,1.0,0.0,0.006485492443578056,1.0,0.0
case-016,inelastic-0.50,inelastic,0.5,energy,1.0,0.013177745848256256,0.20154155365551762,0.0,0.7434901022278111,0.0,0.0,0.022232309124233636,0.0035477762576192617,24.50043776987239,0.8670955288668751,0.13290447113312487,0.0007430540205219981,0.00018469381029717624,0.13633586137489861,1.0,0.0,0.1363592632695064,1.0,0.0,0.009015487886311182,1.0,0.0,0.007196873740496544,1.0,0.0
case-016,momentum-kick-0.025,momentum-kick,0.025,momentum,1.0,0.0008557015017502027,0.013087170758477092,0.0,0.007068439880009098,0.0323264590022882,0.0,0.022232309124233636,4.0479484596289694e-05,43.92765025773305,0.9984831847087211,0.0015168152912788946,4.505937528312062e-06,8.254590284195729e-06,0.001555567487829826,1.0,0.0,0.0015562442246772649,1.0,0.0,5.4670621625106583e-05,1.0,0.0,0.0003216525987487,1.0,0.0
case-016,momentum-kick-0.075,momentum-kick,0.075,momentum,1.0,0.0025671045052483798,0.03926151227543134,0.0,0.02747531934978783,0.09697937700686476,0.0,0.022232309124233636,0.00031929160468280315,34.958125004642056,0.9880423412708992,0.011957658729100817,4.3434392850161437e-05,4.48149730800651e-05,0.012269910161531727,1.0,0.0,0.01226849270627719,1.0,0.0,0.0005269902749665812,1.0,0.0,0.0017462832263952222,1.0,0.0
case-016,momentum-kick-0.150,momentum-kick,0.15,momentum,1.0,0.005134209010496866,0.0785230245508627,0.0,0.0737606378288556,0.19395875401372953,0.0,0.022232309124233636,0.0010068078991025686,29.970533857704766,0.9622715110705418,0.03772848892945824,0.00016021765505272543,0.00010769263462862,0.03869015749468707,1.0,0.0,0.03870922408275861,1.0,0.0,0.001943923709996623,1.0,0.0,0.004196406435908879,1.0,0.0
case-016,collision-dropout,collision-dropout,1.0,collision,1.0,0.05291574436948778,0.8061662146220704,0.0,0.0,0.0,1.0,1.2940182994327762e-14,0.00929046981036663,20.319623235853975,0.6050482719167048,0.39495172808329515,0.0029594516880442866,0.00028430658858269453,0.35701918954263334,0.0,0.0,0.4052183211692849,0.0,0.0,0.03590708092117315,1.0,0.0,0.011078436350025487,1.0,0.0
case-016,time-reverse,time-reverse,1.0,initial-condition,1.0,0.012001022064961108,1.0352639528347038,0.7700696885996758,3.7125856224897687e-16,0.0,0.0,1.0913011166160813,0.004446459002792835,23.519857076085056,0.8334119053733368,0.16658809462666324,0.0,0.0005630173836834729,0.17087092708059695,1.0,0.0,0.17091847745294528,1.0,0.0,0.0,1.0,1.0,0.0219388241411824,1.0,0.0
case-016,random,random,1.0,state,1.0,0.2787641345832746,0.7972850805748147,0.738945598677014,0.9880837480175252,1.6638687537930779,1.0,377.55384379529454,0.026022326201200485,15.846538833628589,0.025335954841244134,0.9746640451587558,0.08241972369018728,0.025663061067461967,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
